id,created,source,amount,type
881,01.06.2020 10:48,ObmennikUa,29.70,Buy
882,01.06.2020 10:49,ObmennikUa,26.75,Buy
883,01.06.2020 10:49,ObmennikUa,26.85,Sale
884,01.06.2020 10:49,ObmennikUa,29.45,Sale
885,01.06.2020 10:49,ObmennikUa,29.70,Buy
886,01.06.2020 10:50,ObmennikUa,26.75,Buy
887,01.06.2020 10:50,ObmennikUa,26.85,Sale
888,01.06.2020 10:50,ObmennikUa,29.45,Sale
889,01.06.2020 10:50,ObmennikUa,29.70,Buy
890,01.06.2020 10:51,ObmennikUa,26.73,Buy
891,01.06.2020 10:51,ObmennikUa,26.83,Sale
892,01.06.2020 10:51,ObmennikUa,29.45,Sale
893,01.06.2020 10:51,ObmennikUa,29.70,Buy
894,01.06.2020 10:52,ObmennikUa,26.73,Buy
895,01.06.2020 10:52,ObmennikUa,26.83,Sale
896,01.06.2020 10:52,ObmennikUa,29.45,Sale
897,01.06.2020 10:52,ObmennikUa,29.70,Buy
898,01.06.2020 10:53,ObmennikUa,26.73,Buy
899,01.06.2020 10:53,ObmennikUa,26.83,Sale
900,01.06.2020 10:53,ObmennikUa,29.45,Sale
901,01.06.2020 10:53,ObmennikUa,29.70,Buy
902,01.06.2020 10:54,ObmennikUa,26.73,Buy
903,01.06.2020 10:54,ObmennikUa,26.83,Sale
904,01.06.2020 10:54,ObmennikUa,29.45,Sale
905,01.06.2020 10:54,ObmennikUa,29.70,Buy
906,01.06.2020 10:55,ObmennikUa,26.73,Buy
907,01.06.2020 10:55,ObmennikUa,26.83,Sale
908,01.06.2020 10:55,ObmennikUa,29.45,Sale
909,01.06.2020 10:55,ObmennikUa,29.70,Buy
910,01.06.2020 10:56,MonoBank,26.72,Buy
911,01.06.2020 10:56,MonoBank,29.55,Buy
912,01.06.2020 10:56,MonoBank,30.03,Sale
913,01.06.2020 10:56,MonoBank,0.33,Buy
914,01.06.2020 10:56,MonoBank,0.38,Sale
915,01.06.2020 10:56,PrivatBank,26.60,Buy
916,01.06.2020 10:56,MonoBank,1.10,Buy
917,01.06.2020 10:56,PrivatBank,27.00,Sale
918,01.06.2020 10:56,MonoBank,1.12,Sale
919,01.06.2020 10:56,ObmennikUa,26.73,Buy
920,01.06.2020 10:56,ObmennikUa,26.83,Sale
921,01.06.2020 10:56,ObmennikUa,29.45,Sale
922,01.06.2020 10:56,ObmennikUa,29.70,Buy
923,01.06.2020 10:56,PrivatBank,29.45,Buy
924,01.06.2020 10:56,PrivatBank,30.05,Sale
925,01.06.2020 10:56,PrivatBank,0.39,Sale
926,01.06.2020 10:56,Alfabank,26.77,Buy
927,01.06.2020 10:56,Alfabank,26.90,Sale
928,01.06.2020 10:56,Alfabank,29.55,Buy
929,01.06.2020 10:56,Alfabank,26.90,Sale
930,01.06.2020 10:56,Taskombank,26.75,Buy
931,01.06.2020 10:56,Taskombank,26.88,Sale
932,01.06.2020 10:56,Taskombank,29.72,Sale
933,01.06.2020 10:57,MonoBank,0.33,Buy
934,01.06.2020 10:57,MonoBank,0.38,Sale
935,01.06.2020 10:57,MonoBank,1.10,Buy
936,01.06.2020 10:57,MonoBank,1.12,Sale
937,01.06.2020 10:57,ObmennikUa,26.73,Buy
938,01.06.2020 10:57,ObmennikUa,26.83,Sale
939,01.06.2020 10:57,ObmennikUa,29.45,Sale
940,01.06.2020 10:57,ObmennikUa,29.70,Buy
941,01.06.2020 10:57,Alfabank,26.77,Buy
942,01.06.2020 10:57,Alfabank,26.90,Sale
943,01.06.2020 10:57,Alfabank,29.55,Buy
944,01.06.2020 10:57,Alfabank,26.90,Sale
945,02.06.2020 11:16,MonoBank,26.70,Buy
946,02.06.2020 11:16,MonoBank,26.89,Sale
947,02.06.2020 11:16,MonoBank,29.50,Buy
948,02.06.2020 11:16,MonoBank,0.33,Buy
949,02.06.2020 11:16,MonoBank,0.38,Sale
950,02.06.2020 11:16,MonoBank,1.10,Buy
951,02.06.2020 11:16,MonoBank,1.12,Sale
952,02.06.2020 11:16,PrivatBank,26.50,Buy
953,02.06.2020 11:16,PrivatBank,26.90,Sale
954,02.06.2020 11:16,PrivatBank,29.40,Buy
955,02.06.2020 11:16,MonoBank,0.33,Buy
956,02.06.2020 11:16,MonoBank,0.38,Sale
957,02.06.2020 11:16,MonoBank,1.10,Buy
958,02.06.2020 11:16,MonoBank,1.12,Sale
959,02.06.2020 11:16,Vkurse,0.38,Sale
960,02.06.2020 11:16,ObmennikUa,26.70,Buy
961,02.06.2020 11:16,ObmennikUa,26.90,Sale
962,02.06.2020 11:16,ObmennikUa,29.50,Sale
963,02.06.2020 11:16,ObmennikUa,29.70,Buy
964,02.06.2020 11:16,Taskombank,26.72,Buy
965,02.06.2020 11:16,Taskombank,26.84,Sale
966,02.06.2020 11:16,Taskombank,29.78,Sale
967,02.06.2020 11:16,Taskombank,3.65,Buy
968,02.06.2020 11:16,Taskombank,3.80,Sale
969,02.06.2020 11:16,Alfabank,26.73,Buy
970,02.06.2020 11:16,Alfabank,26.88,Sale
971,02.06.2020 11:16,Alfabank,29.58,Buy
972,02.06.2020 11:16,Alfabank,26.88,Sale
973,02.06.2020 11:16,ObmennikUa,26.70,Buy
974,02.06.2020 11:16,ObmennikUa,26.90,Sale
975,02.06.2020 11:16,ObmennikUa,29.50,Sale
976,02.06.2020 11:16,ObmennikUa,29.70,Buy
977,02.06.2020 11:16,Alfabank,26.73,Buy
978,02.06.2020 11:16,Alfabank,26.88,Sale
979,02.06.2020 11:16,Alfabank,29.58,Buy
980,02.06.2020 11:16,Alfabank,26.88,Sale
981,02.06.2020 11:17,ObmennikUa,26.70,Buy
982,02.06.2020 11:17,ObmennikUa,26.90,Sale
983,02.06.2020 11:17,ObmennikUa,29.50,Sale
984,02.06.2020 11:17,ObmennikUa,29.70,Buy
985,02.06.2020 11:17,Alfabank,26.73,Buy
986,02.06.2020 11:17,Alfabank,26.88,Sale
987,02.06.2020 11:17,Alfabank,29.58,Buy
988,02.06.2020 11:17,Alfabank,26.88,Sale
989,02.06.2020 11:17,Alfabank,26.73,Buy
990,02.06.2020 11:17,Alfabank,26.88,Sale
991,02.06.2020 11:17,Alfabank,29.58,Buy
992,02.06.2020 11:17,Alfabank,26.88,Sale
993,02.06.2020 11:17,ObmennikUa,26.70,Buy
994,02.06.2020 11:17,ObmennikUa,26.90,Sale
995,02.06.2020 11:17,ObmennikUa,29.50,Sale
996,02.06.2020 11:17,ObmennikUa,29.70,Buy
997,02.06.2020 11:17,ObmennikUa,26.70,Buy
998,02.06.2020 11:17,ObmennikUa,26.90,Sale
999,02.06.2020 11:17,ObmennikUa,29.50,Sale
1000,02.06.2020 11:17,ObmennikUa,29.70,Buy
1001,02.06.2020 11:17,Alfabank,26.73,Buy
1002,02.06.2020 11:17,Alfabank,26.88,Sale
1003,02.06.2020 11:17,Alfabank,29.58,Buy
1004,02.06.2020 11:17,Alfabank,26.88,Sale
1005,02.06.2020 11:17,MonoBank,0.33,Buy
1006,02.06.2020 11:17,MonoBank,0.38,Sale
1007,02.06.2020 11:17,MonoBank,1.10,Buy
1008,02.06.2020 11:17,MonoBank,1.12,Sale
1009,02.06.2020 11:17,ObmennikUa,26.70,Buy
1010,02.06.2020 11:17,ObmennikUa,26.90,Sale
1011,02.06.2020 11:17,ObmennikUa,29.50,Sale
1012,02.06.2020 11:17,ObmennikUa,29.70,Buy
1013,02.06.2020 11:17,MonoBank,0.33,Buy
1014,02.06.2020 11:17,MonoBank,0.38,Sale
1015,02.06.2020 11:17,MonoBank,1.10,Buy
1016,02.06.2020 11:17,MonoBank,1.12,Sale
1017,02.06.2020 11:17,Alfabank,26.73,Buy
1018,02.06.2020 11:17,Alfabank,26.88,Sale
1019,02.06.2020 11:17,Alfabank,29.58,Buy
1020,02.06.2020 11:17,Alfabank,26.88,Sale
1021,02.06.2020 11:17,ObmennikUa,26.70,Buy
1022,02.06.2020 11:17,ObmennikUa,26.90,Sale
1023,02.06.2020 11:17,ObmennikUa,29.50,Sale
1024,02.06.2020 11:17,ObmennikUa,29.70,Buy
1025,02.06.2020 11:17,Alfabank,26.73,Buy
1026,02.06.2020 11:17,Alfabank,26.88,Sale
1027,02.06.2020 11:17,Alfabank,29.58,Buy
1028,02.06.2020 11:17,Alfabank,26.88,Sale
1029,02.06.2020 11:17,ObmennikUa,26.70,Buy
1030,02.06.2020 11:17,ObmennikUa,26.90,Sale
1031,02.06.2020 11:17,ObmennikUa,29.50,Sale
1032,02.06.2020 11:17,ObmennikUa,29.70,Buy
1033,02.06.2020 11:17,Alfabank,26.73,Buy
1034,02.06.2020 11:17,Alfabank,26.88,Sale
1035,02.06.2020 11:17,Alfabank,29.58,Buy
1036,02.06.2020 11:17,Alfabank,26.88,Sale
1037,02.06.2020 11:18,ObmennikUa,26.70,Buy
1038,02.06.2020 11:18,ObmennikUa,26.90,Sale
1039,02.06.2020 11:18,ObmennikUa,29.50,Sale
1040,02.06.2020 11:18,ObmennikUa,29.70,Buy
1041,02.06.2020 11:18,Alfabank,26.73,Buy
1042,02.06.2020 11:18,Alfabank,26.88,Sale
1043,02.06.2020 11:18,Alfabank,29.58,Buy
1044,02.06.2020 11:18,Alfabank,26.88,Sale
1045,02.06.2020 11:18,ObmennikUa,26.70,Buy
1046,02.06.2020 11:18,ObmennikUa,26.90,Sale
1047,02.06.2020 11:18,ObmennikUa,29.50,Sale
1048,02.06.2020 11:18,ObmennikUa,29.70,Buy
1049,02.06.2020 11:18,Alfabank,26.73,Buy
1050,02.06.2020 11:18,Alfabank,26.88,Sale
1051,02.06.2020 11:18,Alfabank,29.58,Buy
1052,02.06.2020 11:18,Alfabank,26.88,Sale
1053,02.06.2020 11:18,ObmennikUa,26.70,Buy
1054,02.06.2020 11:18,ObmennikUa,26.90,Sale
1055,02.06.2020 11:18,ObmennikUa,29.50,Sale
1056,02.06.2020 11:18,ObmennikUa,29.70,Buy
1057,02.06.2020 11:18,Alfabank,26.73,Buy
1058,02.06.2020 11:18,Alfabank,26.88,Sale
1059,02.06.2020 11:18,Alfabank,29.58,Buy
1060,02.06.2020 11:18,Alfabank,26.88,Sale
1061,02.06.2020 11:18,MonoBank,0.33,Buy
1062,02.06.2020 11:18,MonoBank,0.38,Sale
1063,02.06.2020 11:18,MonoBank,1.10,Buy
1064,02.06.2020 11:18,MonoBank,1.12,Sale
1065,02.06.2020 11:18,ObmennikUa,26.70,Buy
1066,02.06.2020 11:18,ObmennikUa,26.90,Sale
1067,02.06.2020 11:18,ObmennikUa,29.50,Sale
1068,02.06.2020 11:18,ObmennikUa,29.70,Buy
1069,02.06.2020 11:18,Alfabank,26.73,Buy
1070,02.06.2020 11:18,Alfabank,26.88,Sale
1071,02.06.2020 11:18,Alfabank,29.58,Buy
1072,02.06.2020 11:18,Alfabank,26.88,Sale
1073,02.06.2020 11:18,MonoBank,0.33,Buy
1074,02.06.2020 11:18,MonoBank,0.38,Sale
1075,02.06.2020 11:18,MonoBank,1.10,Buy
1076,02.06.2020 11:18,MonoBank,1.12,Sale
1077,02.06.2020 11:19,ObmennikUa,26.70,Buy
1078,02.06.2020 11:19,ObmennikUa,26.90,Sale
1079,02.06.2020 11:19,ObmennikUa,29.50,Sale
1080,02.06.2020 11:19,ObmennikUa,29.70,Buy
1081,02.06.2020 11:19,ObmennikUa,26.70,Buy
1082,02.06.2020 11:19,ObmennikUa,26.90,Sale
1083,02.06.2020 11:19,ObmennikUa,29.50,Sale
1084,02.06.2020 11:19,ObmennikUa,29.70,Buy
1085,02.06.2020 11:19,Alfabank,26.73,Buy
1086,02.06.2020 11:19,Alfabank,26.88,Sale
1087,02.06.2020 11:19,Alfabank,29.58,Buy
1088,02.06.2020 11:19,Alfabank,26.88,Sale
1089,02.06.2020 11:19,Alfabank,26.73,Buy
1090,02.06.2020 11:19,Alfabank,26.88,Sale
1091,02.06.2020 11:19,Alfabank,29.58,Buy
1092,02.06.2020 11:19,Alfabank,26.88,Sale
1093,02.06.2020 11:19,ObmennikUa,26.70,Buy
1094,02.06.2020 11:19,ObmennikUa,26.90,Sale
1095,02.06.2020 11:19,ObmennikUa,29.50,Sale
1096,02.06.2020 11:19,ObmennikUa,29.70,Buy
1097,02.06.2020 11:19,ObmennikUa,26.70,Buy
1098,02.06.2020 11:19,ObmennikUa,26.90,Sale
1099,02.06.2020 11:19,ObmennikUa,29.50,Sale
1100,02.06.2020 11:19,ObmennikUa,29.70,Buy
1101,02.06.2020 11:19,Alfabank,26.73,Buy
1102,02.06.2020 11:19,Alfabank,26.88,Sale
1103,02.06.2020 11:19,Alfabank,29.58,Buy
1104,02.06.2020 11:19,Alfabank,26.88,Sale
1105,02.06.2020 11:19,Alfabank,26.73,Buy
1106,02.06.2020 11:19,Alfabank,26.88,Sale
1107,02.06.2020 11:19,Alfabank,29.58,Buy
1108,02.06.2020 11:19,Alfabank,26.88,Sale
1109,02.06.2020 11:19,MonoBank,0.33,Buy
1110,02.06.2020 11:19,MonoBank,0.38,Sale
1111,02.06.2020 11:19,MonoBank,1.10,Buy
1112,02.06.2020 11:19,MonoBank,1.12,Sale
1113,02.06.2020 11:19,ObmennikUa,26.70,Buy
1114,02.06.2020 11:19,ObmennikUa,26.90,Sale
1115,02.06.2020 11:19,ObmennikUa,29.50,Sale
1116,02.06.2020 11:19,ObmennikUa,29.70,Buy
1117,02.06.2020 11:20,ObmennikUa,26.70,Buy
1118,02.06.2020 11:20,ObmennikUa,26.90,Sale
1119,02.06.2020 11:20,ObmennikUa,29.50,Sale
1120,02.06.2020 11:20,ObmennikUa,29.70,Buy
1121,02.06.2020 11:20,Alfabank,26.73,Buy
1122,02.06.2020 11:20,Alfabank,26.88,Sale
1123,02.06.2020 11:20,Alfabank,29.58,Buy
1124,02.06.2020 11:20,Alfabank,26.88,Sale
1125,02.06.2020 11:20,Alfabank,26.73,Buy
1126,02.06.2020 11:20,Alfabank,26.88,Sale
1127,02.06.2020 11:20,Alfabank,29.58,Buy
1128,02.06.2020 11:20,Alfabank,26.88,Sale
1129,02.06.2020 11:20,ObmennikUa,26.70,Buy
1130,02.06.2020 11:20,ObmennikUa,26.90,Sale
1131,02.06.2020 11:20,ObmennikUa,29.50,Sale
1132,02.06.2020 11:20,ObmennikUa,29.70,Buy
1133,02.06.2020 11:20,ObmennikUa,26.70,Buy
1134,02.06.2020 11:20,ObmennikUa,26.90,Sale
1135,02.06.2020 11:20,ObmennikUa,29.50,Sale
1136,02.06.2020 11:20,ObmennikUa,29.70,Buy
1137,02.06.2020 11:20,Alfabank,26.73,Buy
1138,02.06.2020 11:20,Alfabank,26.88,Sale
1139,02.06.2020 11:20,Alfabank,29.58,Buy
1140,02.06.2020 11:20,Alfabank,26.88,Sale
1141,02.06.2020 11:20,ObmennikUa,26.70,Buy
1142,02.06.2020 11:20,ObmennikUa,26.90,Sale
1143,02.06.2020 11:20,ObmennikUa,29.50,Sale
1144,02.06.2020 11:20,ObmennikUa,29.70,Buy
1145,02.06.2020 11:20,Alfabank,26.73,Buy
1146,02.06.2020 11:20,Alfabank,26.88,Sale
1147,02.06.2020 11:20,Alfabank,29.58,Buy
1148,02.06.2020 11:20,Alfabank,26.88,Sale
1149,02.06.2020 11:20,MonoBank,0.33,Buy
1150,02.06.2020 11:20,MonoBank,0.38,Sale
1151,02.06.2020 11:20,MonoBank,1.10,Buy
1152,02.06.2020 11:20,MonoBank,1.12,Sale
1153,02.06.2020 11:20,Alfabank,26.73,Buy
1154,02.06.2020 11:20,Alfabank,26.88,Sale
1155,02.06.2020 11:20,Alfabank,29.58,Buy
1156,02.06.2020 11:20,Alfabank,26.88,Sale
1157,02.06.2020 11:20,ObmennikUa,26.70,Buy
1158,02.06.2020 11:20,ObmennikUa,26.90,Sale
1159,02.06.2020 11:20,ObmennikUa,29.50,Sale
1160,02.06.2020 11:20,ObmennikUa,29.70,Buy
1161,02.06.2020 11:20,Alfabank,26.73,Buy
1162,02.06.2020 11:20,Alfabank,26.88,Sale
1163,02.06.2020 11:20,Alfabank,29.58,Buy
1164,02.06.2020 11:20,Alfabank,26.88,Sale
1165,02.06.2020 11:21,ObmennikUa,26.70,Buy
1166,02.06.2020 11:21,ObmennikUa,26.90,Sale
1167,02.06.2020 11:21,ObmennikUa,29.50,Sale
1168,02.06.2020 11:21,ObmennikUa,29.70,Buy
1169,02.06.2020 11:21,MonoBank,0.33,Buy
1170,02.06.2020 11:21,MonoBank,0.38,Sale
1171,02.06.2020 11:21,MonoBank,1.10,Buy
1172,02.06.2020 11:21,MonoBank,1.12,Sale
1173,02.06.2020 11:21,Alfabank,26.73,Buy
1174,02.06.2020 11:21,Alfabank,26.88,Sale
1175,02.06.2020 11:21,Alfabank,29.58,Buy
1176,02.06.2020 11:21,Alfabank,26.88,Sale
1177,02.06.2020 11:21,ObmennikUa,26.70,Buy
1178,02.06.2020 11:21,ObmennikUa,26.90,Sale
1179,02.06.2020 11:21,ObmennikUa,29.50,Sale
1180,02.06.2020 11:21,ObmennikUa,29.70,Buy
1181,02.06.2020 11:21,Alfabank,26.73,Buy
1182,02.06.2020 11:21,Alfabank,26.88,Sale
1183,02.06.2020 11:21,Alfabank,29.58,Buy
1184,02.06.2020 11:21,Alfabank,26.88,Sale
1185,02.06.2020 11:21,ObmennikUa,26.70,Buy
1186,02.06.2020 11:21,ObmennikUa,26.90,Sale
1187,02.06.2020 11:21,ObmennikUa,29.50,Sale
1188,02.06.2020 11:21,ObmennikUa,29.70,Buy
1189,02.06.2020 11:21,ObmennikUa,26.70,Buy
1190,02.06.2020 11:21,ObmennikUa,26.90,Sale
1191,02.06.2020 11:21,ObmennikUa,29.50,Sale
1192,02.06.2020 11:21,ObmennikUa,29.70,Buy
1193,02.06.2020 11:21,Alfabank,26.73,Buy
1194,02.06.2020 11:21,Alfabank,26.88,Sale
1195,02.06.2020 11:21,Alfabank,29.58,Buy
1196,02.06.2020 11:21,Alfabank,26.88,Sale
1197,02.06.2020 11:21,Alfabank,26.73,Buy
1198,02.06.2020 11:21,Alfabank,26.88,Sale
1199,02.06.2020 11:21,Alfabank,29.58,Buy
1200,02.06.2020 11:21,Alfabank,26.88,Sale
1201,02.06.2020 11:22,ObmennikUa,26.70,Buy
1202,02.06.2020 11:22,ObmennikUa,26.90,Sale
1203,02.06.2020 11:22,ObmennikUa,29.50,Sale
1204,02.06.2020 11:22,ObmennikUa,29.70,Buy
1205,02.06.2020 11:22,ObmennikUa,26.70,Buy
1206,02.06.2020 11:22,ObmennikUa,26.90,Sale
1207,02.06.2020 11:22,ObmennikUa,29.50,Sale
1208,02.06.2020 11:22,ObmennikUa,29.70,Buy
1209,02.06.2020 11:22,Alfabank,26.73,Buy
1210,02.06.2020 11:22,Alfabank,26.88,Sale
1211,02.06.2020 11:22,Alfabank,29.58,Buy
1212,02.06.2020 11:22,Alfabank,26.88,Sale
1213,02.06.2020 11:22,Alfabank,26.73,Buy
1214,02.06.2020 11:22,Alfabank,26.88,Sale
1215,02.06.2020 11:22,Alfabank,29.58,Buy
1216,02.06.2020 11:22,Alfabank,26.88,Sale
1217,02.06.2020 11:22,MonoBank,0.33,Buy
1218,02.06.2020 11:22,MonoBank,0.38,Sale
1219,02.06.2020 11:22,MonoBank,1.10,Buy
1220,02.06.2020 11:22,MonoBank,1.12,Sale
1221,02.06.2020 11:22,ObmennikUa,26.70,Buy
1222,02.06.2020 11:22,ObmennikUa,26.90,Sale
1223,02.06.2020 11:22,ObmennikUa,29.50,Sale
1224,02.06.2020 11:22,ObmennikUa,29.70,Buy
1225,02.06.2020 11:22,Alfabank,26.73,Buy
1226,02.06.2020 11:22,Alfabank,26.88,Sale
1227,02.06.2020 11:22,Alfabank,29.58,Buy
1228,02.06.2020 11:22,Alfabank,26.88,Sale
1229,02.06.2020 11:22,MonoBank,0.33,Buy
1230,02.06.2020 11:22,MonoBank,0.38,Sale
1231,02.06.2020 11:22,MonoBank,1.10,Buy
1232,02.06.2020 11:22,MonoBank,1.12,Sale
1233,02.06.2020 11:22,ObmennikUa,26.70,Buy
1234,02.06.2020 11:22,ObmennikUa,26.90,Sale
1235,02.06.2020 11:22,ObmennikUa,29.50,Sale
1236,02.06.2020 11:22,ObmennikUa,29.70,Buy
1237,02.06.2020 11:22,Alfabank,26.73,Buy
1238,02.06.2020 11:22,Alfabank,26.88,Sale
1239,02.06.2020 11:22,Alfabank,29.58,Buy
1240,02.06.2020 11:22,Alfabank,26.88,Sale
1241,02.06.2020 11:22,ObmennikUa,26.70,Buy
1242,02.06.2020 11:22,ObmennikUa,26.90,Sale
1243,02.06.2020 11:22,ObmennikUa,29.50,Sale
1244,02.06.2020 11:22,ObmennikUa,29.70,Buy
1245,02.06.2020 11:23,Alfabank,26.73,Buy
1246,02.06.2020 11:23,Alfabank,26.88,Sale
1247,02.06.2020 11:23,Alfabank,29.58,Buy
1248,02.06.2020 11:23,Alfabank,26.88,Sale
1249,02.06.2020 11:23,ObmennikUa,26.70,Buy
1250,02.06.2020 11:23,ObmennikUa,26.90,Sale
1251,02.06.2020 11:23,ObmennikUa,29.50,Sale
1252,02.06.2020 11:23,ObmennikUa,29.70,Buy
1253,02.06.2020 11:23,Alfabank,26.73,Buy
1254,02.06.2020 11:23,Alfabank,26.88,Sale
1255,02.06.2020 11:23,Alfabank,29.58,Buy
1256,02.06.2020 11:23,Alfabank,26.88,Sale
1257,02.06.2020 11:23,ObmennikUa,26.70,Buy
1258,02.06.2020 11:23,ObmennikUa,26.90,Sale
1259,02.06.2020 11:23,ObmennikUa,29.50,Sale
1260,02.06.2020 11:23,ObmennikUa,29.70,Buy
1261,02.06.2020 11:23,Alfabank,26.73,Buy
1262,02.06.2020 11:23,Alfabank,26.88,Sale
1263,02.06.2020 11:23,Alfabank,29.58,Buy
1264,02.06.2020 11:23,Alfabank,26.88,Sale
1265,02.06.2020 11:23,ObmennikUa,26.70,Buy
1266,02.06.2020 11:23,ObmennikUa,26.90,Sale
1267,02.06.2020 11:23,ObmennikUa,29.50,Sale
1268,02.06.2020 11:23,ObmennikUa,29.70,Buy
1269,02.06.2020 11:23,Alfabank,26.73,Buy
1270,02.06.2020 11:23,Alfabank,26.88,Sale
1271,02.06.2020 11:23,Alfabank,29.58,Buy
1272,02.06.2020 11:23,Alfabank,26.88,Sale
1273,02.06.2020 11:23,MonoBank,0.33,Buy
1274,02.06.2020 11:23,MonoBank,0.38,Sale
1275,02.06.2020 11:23,MonoBank,1.10,Buy
1276,02.06.2020 11:23,MonoBank,1.12,Sale
1277,02.06.2020 11:23,MonoBank,0.33,Buy
1278,02.06.2020 11:23,MonoBank,0.38,Sale
1279,02.06.2020 11:23,MonoBank,1.10,Buy
1280,02.06.2020 11:23,MonoBank,1.12,Sale
1281,02.06.2020 11:24,ObmennikUa,26.70,Buy
1282,02.06.2020 11:24,ObmennikUa,26.90,Sale
1283,02.06.2020 11:24,ObmennikUa,29.50,Sale
1284,02.06.2020 11:24,ObmennikUa,29.70,Buy
1285,02.06.2020 11:24,ObmennikUa,26.70,Buy
1286,02.06.2020 11:24,ObmennikUa,26.90,Sale
1287,02.06.2020 11:24,ObmennikUa,29.50,Sale
1288,02.06.2020 11:24,ObmennikUa,29.70,Buy
1289,02.06.2020 11:24,Alfabank,26.73,Buy
1290,02.06.2020 11:24,Alfabank,26.88,Sale
1291,02.06.2020 11:24,Alfabank,29.58,Buy
1292,02.06.2020 11:24,Alfabank,26.88,Sale
1293,02.06.2020 11:24,ObmennikUa,26.70,Buy
1294,02.06.2020 11:24,ObmennikUa,26.90,Sale
1295,02.06.2020 11:24,ObmennikUa,29.50,Sale
1296,02.06.2020 11:24,ObmennikUa,29.70,Buy
1297,02.06.2020 11:24,ObmennikUa,26.70,Buy
1298,02.06.2020 11:24,ObmennikUa,26.90,Sale
1299,02.06.2020 11:24,ObmennikUa,29.50,Sale
1300,02.06.2020 11:24,ObmennikUa,29.70,Buy
1301,02.06.2020 11:24,Alfabank,26.73,Buy
1302,02.06.2020 11:24,Alfabank,26.88,Sale
1303,02.06.2020 11:24,Alfabank,29.58,Buy
1304,02.06.2020 11:24,Alfabank,26.88,Sale
1305,02.06.2020 11:24,Alfabank,26.73,Buy
1306,02.06.2020 11:24,Alfabank,26.88,Sale
1307,02.06.2020 11:24,Alfabank,29.58,Buy
1308,02.06.2020 11:24,Alfabank,26.88,Sale
1309,02.06.2020 11:24,ObmennikUa,26.70,Buy
1310,02.06.2020 11:24,ObmennikUa,26.90,Sale
1311,02.06.2020 11:24,ObmennikUa,29.50,Sale
1312,02.06.2020 11:24,ObmennikUa,29.70,Buy
